paper_id,organization_id
paper_2862,organization_124
paper_2862,organization_2563
paper_2863,organization_23
paper_2863,organization_1839
paper_2864,organization_116
paper_2865,organization_263
paper_2865,organization_200
paper_2867,organization_11
paper_2867,organization_135
paper_2868,organization_1066
paper_2869,organization_1023
paper_2869,organization_76
paper_2869,organization_36
paper_2870,organization_76
paper_2870,organization_313
paper_2872,organization_490
paper_2872,organization_929
paper_2873,organization_2658
paper_2873,organization_384
paper_2873,organization_237
paper_2873,organization_50
paper_2874,organization_36
paper_2874,organization_890
paper_2874,organization_194
paper_2874,organization_795
paper_2874,organization_28
paper_2874,organization_766
paper_2874,organization_1078
paper_2874,organization_745
paper_2875,organization_2570
paper_2875,organization_22
paper_2875,organization_478
paper_2876,organization_2659
paper_2876,organization_2660
paper_2876,organization_625
paper_2877,organization_695
paper_2877,organization_267
paper_2877,organization_91
paper_2878,organization_154
paper_2878,organization_2661
paper_2878,organization_2662
paper_2878,organization_2663
paper_2878,organization_876
paper_2878,organization_2664
paper_2878,organization_117
paper_2878,organization_1052
paper_2878,organization_2665
paper_2879,organization_555
paper_2879,organization_364
paper_2880,organization_26
paper_2880,organization_451
paper_2881,organization_154
paper_2881,organization_600
paper_2881,organization_118
paper_2881,organization_26
paper_2881,organization_12
paper_2881,organization_438
paper_2881,organization_743
paper_2881,organization_448
paper_2881,organization_1058
paper_2882,organization_6
paper_2884,organization_228
paper_2884,organization_1037
paper_2884,organization_386
paper_2884,organization_2666
paper_2885,organization_2667
paper_2885,organization_2668
paper_2885,organization_1602
paper_2885,organization_2669
paper_2885,organization_1298
paper_2886,organization_86
paper_2886,organization_314
paper_2887,organization_76
paper_2887,organization_36
paper_2887,organization_2670
paper_2888,organization_154
paper_2888,organization_2671
paper_2889,organization_48
paper_2889,organization_300
paper_2889,organization_539
paper_2891,organization_2672
paper_2891,organization_11
paper_2891,organization_2673
paper_2892,organization_24
paper_2892,organization_2674
paper_2893,organization_495
paper_2894,organization_2675
paper_2894,organization_267
paper_2894,organization_2676
paper_2894,organization_2064
paper_2895,organization_2677
paper_2895,organization_2678
paper_2895,organization_14
paper_2895,organization_524
paper_2896,organization_313
paper_2897,organization_1076
paper_2897,organization_601
paper_2897,organization_532
paper_2899,organization_122
paper_2900,organization_314
paper_2901,organization_2679
paper_2901,organization_495
paper_2901,organization_2680
paper_2901,organization_2681
paper_2902,organization_2682
paper_2902,organization_594
paper_2902,organization_266
paper_2902,organization_2683
paper_2903,organization_883
paper_2903,organization_50
paper_2904,organization_86
paper_2904,organization_2684
paper_2905,organization_2685
paper_2905,organization_1692
paper_2905,organization_2686
paper_2905,organization_2687
paper_2905,organization_151
paper_2905,organization_967
paper_2905,organization_2688
paper_2905,organization_2689
paper_2905,organization_501
paper_2906,organization_193
paper_2906,organization_2690
paper_2906,organization_2691
paper_2906,organization_2692
paper_2907,organization_619
paper_2907,organization_156
paper_2907,organization_416
paper_2907,organization_40
paper_2907,organization_108
paper_2907,organization_553
paper_2908,organization_2693
paper_2909,organization_1885
paper_2909,organization_306
paper_2909,organization_2694
paper_2910,organization_416
paper_2910,organization_35
paper_2910,organization_2066
paper_2910,organization_62
paper_2910,organization_745
paper_2911,organization_156
paper_2911,organization_135
paper_2912,organization_1504
paper_2912,organization_2695
paper_2913,organization_8
paper_2914,organization_2696
paper_2914,organization_15
paper_2914,organization_35
paper_2915,organization_28
paper_2915,organization_766
paper_2915,organization_135
paper_2916,organization_2697
paper_2916,organization_2698
paper_2916,organization_742
paper_2916,organization_220
paper_2917,organization_2699
paper_2917,organization_2700
paper_2918,organization_2701
paper_2918,organization_278
paper_2918,organization_117
paper_2918,organization_2702
paper_2919,organization_410
paper_2920,organization_2560
paper_2920,organization_2517
paper_2921,organization_2703
paper_2921,organization_103
paper_2921,organization_107
paper_2922,organization_2704
paper_2922,organization_2705
paper_2922,organization_1979
paper_2923,organization_2706
paper_2923,organization_2707
paper_2923,organization_2708
paper_2924,organization_41
paper_2924,organization_119
paper_2925,organization_2709
paper_2925,organization_11
paper_2925,organization_2710
paper_2926,organization_555
paper_2928,organization_2711
paper_2928,organization_2712
paper_2928,organization_2713
paper_2928,organization_2714
paper_2928,organization_2715
paper_2928,organization_2716
paper_2929,organization_1779
paper_2929,organization_241
paper_2930,organization_250
paper_2930,organization_2151
paper_2930,organization_769
paper_2930,organization_22
paper_2930,organization_471
paper_2930,organization_206
paper_2930,organization_35
paper_2930,organization_48
paper_2930,organization_96
paper_2930,organization_524
paper_2930,organization_2717
paper_2931,organization_2718
paper_2932,organization_206
paper_2932,organization_2719
paper_2932,organization_48
paper_2932,organization_1237
paper_2933,organization_10
paper_2934,organization_743
paper_2934,organization_116
paper_2936,organization_2720
paper_2936,organization_2721
paper_2937,organization_2722
paper_2937,organization_2723
paper_2938,organization_237
paper_2939,organization_2724
paper_2939,organization_1589
paper_2940,organization_154
paper_2940,organization_2725
paper_2940,organization_265
paper_2940,organization_116
paper_2941,organization_86
paper_2941,organization_486
paper_2941,organization_1979
paper_2942,organization_2726
paper_2942,organization_156
paper_2943,organization_237
paper_2945,organization_821
paper_2946,organization_9
paper_2946,organization_845
paper_2947,organization_17
paper_2947,organization_117
paper_2948,organization_2727
paper_2950,organization_1375
paper_2950,organization_451
paper_2950,organization_1112
paper_2950,organization_1935
paper_2951,organization_2131
paper_2951,organization_682
paper_2952,organization_76
paper_2954,organization_26
paper_2954,organization_322
paper_2954,organization_646
paper_2955,organization_476
paper_2955,organization_2728
paper_2955,organization_2729
paper_2955,organization_90
paper_2955,organization_24
paper_2956,organization_854
paper_2956,organization_23
paper_2956,organization_2730
paper_2959,organization_2563
paper_2959,organization_2595
paper_2960,organization_64
paper_2961,organization_154
paper_2961,organization_116
paper_2962,organization_2731
paper_2963,organization_2732
paper_2963,organization_2733
paper_2964,organization_2157
paper_2964,organization_27
paper_2964,organization_2734
paper_2964,organization_2735
paper_2966,organization_2736
paper_2966,organization_2737
paper_2968,organization_555
paper_2968,organization_2738
paper_2968,organization_221
paper_2968,organization_384
paper_2968,organization_2739
paper_2969,organization_154
paper_2969,organization_821
paper_2970,organization_2740
paper_2970,organization_2741
paper_2970,organization_987
paper_2971,organization_35
paper_2972,organization_127
paper_2973,organization_26
paper_2974,organization_28
paper_2974,organization_580
paper_2974,organization_2742
paper_2977,organization_1835
paper_2977,organization_1576
paper_2978,organization_2743
paper_2980,organization_48
paper_2980,organization_23
paper_2980,organization_2744
paper_2981,organization_44
paper_2981,organization_2745
paper_2981,organization_2746
paper_2982,organization_30
paper_2982,organization_116
paper_2983,organization_2747
paper_2983,organization_2748
paper_2983,organization_382
paper_2983,organization_2749
paper_2983,organization_1234
paper_2983,organization_321
paper_2983,organization_2750
paper_2983,organization_1400
paper_2983,organization_2751
paper_2984,organization_35
paper_2984,organization_2752
paper_2984,organization_625
paper_2985,organization_156
paper_2985,organization_135
paper_2986,organization_1151
paper_2986,organization_26
paper_2986,organization_156
paper_2986,organization_48
paper_2986,organization_135
paper_2986,organization_646
paper_2987,organization_2753
paper_2987,organization_743
paper_2988,organization_1779
paper_2988,organization_241
paper_2990,organization_2754
paper_2990,organization_2755
paper_2990,organization_2756
paper_2990,organization_2757
paper_2990,organization_2758
paper_2990,organization_2759
paper_2991,organization_2582
paper_2992,organization_1009
paper_2992,organization_1032
paper_2992,organization_135
paper_2993,organization_555
paper_2993,organization_221
paper_2993,organization_25
paper_2993,organization_384
paper_2993,organization_50
paper_2993,organization_35
paper_2994,organization_44
paper_2994,organization_1421
paper_2994,organization_116
paper_2995,organization_48
paper_2995,organization_50
paper_2996,organization_275
paper_2996,organization_471
paper_2996,organization_385
paper_2997,organization_2760
paper_2999,organization_386
paper_2999,organization_116
paper_3000,organization_154
paper_3000,organization_483
paper_3001,organization_1009
paper_3001,organization_2761
paper_3002,organization_278
paper_3002,organization_451
paper_3003,organization_2762
paper_3003,organization_2763
paper_3003,organization_25
paper_3003,organization_26
paper_3003,organization_763
paper_3003,organization_524
paper_3003,organization_2764
paper_3003,organization_2765
paper_3004,organization_156
paper_3004,organization_36
paper_3005,organization_1830
paper_3005,organization_118
paper_3005,organization_1644
paper_3005,organization_117
paper_3005,organization_918
paper_3005,organization_85
paper_3006,organization_1193
paper_3008,organization_469
paper_3008,organization_2766
paper_3008,organization_1632
paper_3008,organization_2767
paper_3008,organization_2768
paper_3008,organization_2769
paper_3009,organization_154
paper_3009,organization_2770
paper_3009,organization_2771
paper_3009,organization_2772
