node_id,paper_id,publish_date,title
paper_2464,2212.08632,2022-12-16,Enhancing Multi-modal and Multi-hop Question Answering via Structured Knowledge and Unified Retrieval-Generation
paper_2465,2406.06527,2024-06-10,IllumiNeRF: 3D Relighting Without Inverse Rendering
paper_2466,2406.06133,2024-06-10,ExtraNeRF: Visibility-Aware View Extrapolation of Neural Radiance Fields with Diffusion Models
paper_2467,2409.09740,2024-09-15,VGG-Tex: A Vivid Geometry-Guided Facial Texture Estimation Model for High Fidelity Monocular 3D Face Reconstruction
paper_2468,2402.07927,2024-02-05,A Systematic Survey of Prompt Engineering in Large Language Models: Techniques and Applications
paper_2469,2406.07550,2024-06-11,An Image is Worth 32 Tokens for Reconstruction and Generation
paper_2470,2402.16694,2024-02-26,HumanEval-XL: A Multilingual Code Generation Benchmark for Cross-lingual Natural Language Generalization
paper_2471,2406.07547,2024-06-11,Zero-shot Image Editing with Reference Imitation
paper_2472,2106.01221,2021-06-02,Differential Privacy for Text Analytics via Natural Text Sanitization
paper_2473,2406.07394,2024-06-11,Accessing GPT-4 level Mathematical Olympiad Solutions via Monte Carlo Tree Self-refine with LLaMa-3 8B
paper_2474,2406.06592,2024-06-05,Improve Mathematical Reasoning in Language Models by Automated Process Supervision
paper_2475,2501.00747,2025-01-01,DIVE: Diversified Iterative Self-Improvement
paper_2476,2402.01591,2024-02-02,BAT: Learning to Reason about Spatial Sounds with Large Language Models
paper_2477,2406.07472,2024-06-11,4Real: Towards Photorealistic 4D Scene Generation via Video Diffusion Models
paper_2478,2311.12891,2023-11-21,Text-Guided Texturing by Synchronized Multi-View Diffusion
paper_2479,2406.06331,2024-06-10,MedExQA: Medical Question Answering Benchmark with Multiple Explanations
paper_2480,2406.07524,2024-06-11,Simple and Effective Masked Diffusion Language Models
paper_2481,2208.11970,2022-08-25,Understanding Diffusion Models: A Unified Perspective
paper_2482,2406.07188,2024-06-11,Merging Improves Self-Critique Against Jailbreak Attacks
paper_2483,2406.08464,2024-06-12,Magpie: Alignment Data Synthesis from Scratch by Prompting Aligned LLMs with Nothing
paper_2484,2406.06523,2024-06-10,NaRCan: Natural Refined Canonical Image with Integration of Diffusion Prior for Video Editing
paper_2485,2406.05338,2024-06-08,MotionClone: Training-Free Motion Cloning for Controllable Video Generation
paper_2486,2406.08478,2024-06-12,What If We Recaption Billions of Web Images with LLaMA-3?
paper_2487,2501.10979,2025-01-19,Control LLM: Controlled Evolution for Intelligence Retention in LLM
paper_2488,2406.06282,2024-06-10,PowerInfer-2: Fast Large Language Model Inference on a Smartphone
paper_2489,2406.04338,2024-06-06,Physics3D: Learning Physical Properties of 3D Gaussians via Video Diffusion
paper_2490,2406.07476,2024-06-11,VideoLLaMA 2: Advancing Spatial-Temporal Modeling and Audio Understanding in Video-LLMs
paper_2491,2502.05503,2025-02-08,A Physical Coherence Benchmark for Evaluating Video Generation Models via Optical Flow-guided Frame Prediction
paper_2492,2406.05955,2024-06-10,Turbo Sparse: Achieving LLM SOTA Performance with Minimal Activated Parameters
paper_2493,2406.08392,2024-06-12,FontStudio: Shape-Adaptive Diffusion Model for Coherent and Consistent Font Effect Generation
paper_2494,2406.08414,2024-06-12,Discovering Preference Optimization Algorithms with and for Large Language Models
paper_2495,2502.03897,2025-02-06,UniForm: A Unified Diffusion Transformer for Audio-Video Generation
paper_2496,2407.21705,2024-07-31,Tora: Trajectory-oriented Diffusion Transformer for Video Generation
paper_2497,2406.06462,2024-06-10,VCR: Visual Caption Restoration
paper_2498,2406.07933,2024-06-12,Large Language Model Unlearning via Embedding-Corrupted Prompts
paper_2499,2406.04320,2024-06-06,Chimera: Effectively Modeling Multivariate Time Series with 2-Dimensional State Space Models
paper_2500,2406.05074,2024-06-07,Hibou: A Family of Foundational Vision Transformers for Pathology
paper_2501,2406.04329,2024-06-06,Simplified and Generalized Masked Diffusion for Discrete Data
paper_2502,2501.12375,2025-01-21,Video Depth Anything: Consistent Depth Estimation for Super-Long Videos
paper_2503,2406.09415,2024-06-13,An Image is Worth More Than 16x16 Patches: Exploring Transformers on Individual Pixels
paper_2504,2406.09308,2024-06-13,Transformers meet Neural Algorithmic Reasoners
paper_2505,2406.07522,2024-06-11,Samba: Simple Hybrid State Space Models for Efficient Unlimited Context Language Modeling
paper_2506,2406.09416,2024-06-13,Alleviating Distortion in Image Generation via Multi-Resolution Diffusion Models and Time-Dependent Layer Normalization
paper_2507,2406.09170,2024-06-13,Test of Time: A Benchmark for Evaluating LLMs on Temporal Reasoning
paper_2508,2407.12538,2024-07-17,High Frequency Matters: Uncertainty Guided Image Compression with Wavelet Diffusion
paper_2509,2109.05211,2021-09-11,RobustART: Benchmarking Robustness on Architecture Design and Training Techniques
paper_2510,2406.09413,2024-06-13,Interpreting the Weight Space of Customized Diffusion Models
paper_2511,2407.04185,2024-07-04,HAF-RM: A Hybrid Alignment Framework for Reward Model Training
paper_2512,2406.08707,2024-06-13,mOSCAR: A Large-scale Multilingual and Multimodal Document-level Corpus
paper_2513,2304.11679,2023-04-23,Domain Mastery Benchmark: An Ever-Updating Benchmark for Evaluating Holistic Domain Knowledge of Large Language Model--A Preliminary Release
paper_2514,2406.09003,2024-06-13,Enhancing Cross-Modal Fine-Tuning with Gradually Intermediate Modality Generation
paper_2515,2406.09162,2024-06-13,EMMA: Your Text-to-Image Diffusion Model Can Secretly Accept Multi-Modal Prompts
paper_2516,2406.14969,2024-06-21,Uni-Mol2: Exploring Molecular Pretraining Model at Scale
paper_2517,2401.08438,2024-01-06,CogGPT: Unleashing the Power of Cognitive Dynamics on Large Language Models
paper_2518,2406.08657,2024-06-12,Mistral-C2F: Coarse to Fine Actor for Analytical and Reasoning Enhancement in RLHF and Effective-Merged LLMs
paper_2519,2502.05454,2025-02-08,Temporal Representation Alignment: Successor Features Enable Emergent Compositionality in Robot Instruction Following Temporal Representation Alignment
paper_2520,2311.14648,2023-11-24,Calibrated Language Models Must Hallucinate
paper_2521,1806.05452,2018-06-14,Deep Generative Models in the Real-World: An Open Challenge from Medical Imaging
paper_2522,2109.06082,2021-09-13,xGQA: Cross-Lingual Visual Question Answering
paper_2523,2310.20151,2023-10-31,Multi-Agent Consensus Seeking via Large Language Models
paper_2524,2406.09358,2024-06-13,Understanding Hallucinations in Diffusion Models through Mode Interpolation
paper_2525,2406.09356,2024-06-13,CMC-Bench: Towards a New Paradigm of Visual Signal Compression
paper_2526,2410.10819,2024-10-14,DuoAttention: Efficient Long-Context LLM Inference with Retrieval and Streaming Heads
paper_2527,1607.06025,2016-07-20,Constructing a Natural Language Inference Dataset using Generative Neural Networks
paper_2528,2406.09371,2024-06-13,LRM-Zero: Training Large Reconstruction Models with Synthesized Data
paper_2529,2406.10210,2024-06-14,Make It Count: Text-to-Image Generation with an Accurate Number of Objects
paper_2530,2312.02896,2023-12-05,BenchLMM: Benchmarking Cross-style Visual Capability of Large Multimodal Models
paper_2531,2406.11230,2024-06-17,Multimodal Needle in a Haystack: Benchmarking Long-Context Capability of Multimodal Large Language Models
paper_2532,2409.01666,2024-09-03,In Defense of RAG in the Era of Long-Context Language Models
paper_2533,2406.10118,2024-06-14,SEACrowd: A Multilingual Multimodal Data Hub and Benchmark Suite for Southeast Asian Languages
paper_2534,2406.08418,2024-06-12,OmniCorpus: A Unified Multimodal Corpus of 10 Billion-Level Images Interleaved with Text
paper_2535,2406.08451,2024-06-12,GUI Odyssey: A Comprehensive Dataset for Cross-App GUI Navigation on Mobile Devices
paper_2536,2406.10208,2024-06-14,Glyph-ByT5-v2: A Strong Aesthetic Baseline for Accurate Multilingual Visual Text Rendering
paper_2537,2302.08387,2023-02-16,LEALLA: Learning Lightweight Language-agnostic Sentence Embeddings with Knowledge Distillation
paper_2538,2406.07882,2024-06-12,Designing a Dashboard for Transparency and Control of Conversational AI
paper_2539,2406.10227,2024-06-14,VideoGUI: A Benchmark for GUI Automation from Instructional Videos
paper_2540,2406.08845,2024-06-13,"Rethinking Human Evaluation Protocol for Text-to-Video Models: Enhancing Reliability,Reproducibility, and Practicality"
paper_2541,2309.00378,2023-09-01,Long-Term Ad Memorability: Understanding & Generating Memorable Ads
paper_2542,2202.07074,2022-02-14,Benchmarking Robot Manipulation with the Rubik's Cube
paper_2543,2406.08920,2024-06-13,AV-GS: Learning Material and Geometry Aware Priors for Novel View Acoustic Synthesis
paper_2544,2406.10111,2024-06-14,GaussianSR: 3D Gaussian Super-Resolution with 2D Diffusion Priors
paper_2545,2406.06263,2024-06-10,MaskLID: Code-Switching Language Identification through Iterative Masking
paper_2546,2406.09559,2024-06-13,Decoding the Diversity: A Review of the Indic AI Research Landscape
paper_2547,2406.11833,2024-06-17,MMDU: A Multi-Turn Multi-Image Dialog Understanding Benchmark and Instruction-Tuning Dataset for LVLMs
paper_2548,1906.00141,2019-06-01,Multi-Turn Beam Search for Neural Dialogue Modeling
paper_2549,2406.11839,2024-06-17,mDPO: Conditional Preference Optimization for Multimodal Large Language Models
paper_2550,2407.06537,2024-07-09,Efficient and Accurate Memorable Conversation Model using DPO based on sLLM
paper_2551,2311.15475,2023-11-27,MeshGPT: Generating Triangle Meshes with Decoder-Only Transformers
paper_2552,2406.11813,2024-06-17,How Do Large Language Models Acquire Factual Knowledge During Pretraining?
paper_2553,2406.11430,2024-06-17,A Simple and Effective $L_2$ Norm-Based Strategy for KV Cache Compression
paper_2554,2406.11831,2024-06-17,Exploring the Role of Large Language Models in Prompt Encoding for Diffusion Models
paper_2555,2406.11271,2024-06-17,MINT-1T: Scaling Open-Source Multimodal Data by 10x: A Multimodal Dataset with One Trillion Tokens
paper_2556,2406.11768,2024-06-17,GAMA: A Large Audio-Language Model with Advanced Audio Understanding and Complex Reasoning Abilities
paper_2557,2312.09237,2023-12-14,Pixel Aligned Language Models
paper_2558,2406.09455,2024-06-12,Pandora: Towards General World Model with Natural Language Actions and Video States
paper_2559,2210.16433,2022-10-28,Knowledge-in-Context: Towards Knowledgeable Semi-Parametric Language Models
paper_2560,2406.19644,2024-06-28,Beyond Human Preferences: Exploring Reinforcement Learning Trajectory Evaluation and Improvement through LLMs
paper_2561,2411.17044,2024-11-26,4D Scaffold Gaussian Splatting for Memory Efficient Dynamic Scene Reconstruction
paper_2562,2406.11251,2024-06-17,Unifying Multimodal Retrieval via Document Screenshot Embedding
paper_2563,2406.11775,2024-06-17,Task Me Anything
paper_2564,2406.11196,2024-06-17,Vid3D: Synthesis of Dynamic 3D Scenes using 2D Video Diffusion
paper_2565,2406.10522,2024-06-15,Humor in AI: Massive Scale Crowd-Sourced Preferences and Benchmarks for Cartoon Captioning
paper_2566,2410.01358,2024-10-02,How `Nonvariational' Are Approximate Coupled Cluster Methods In Practice?
paper_2567,2406.11402,2024-06-17,Are Small Language Models Ready to Compete with Large Language Models for Practical Applications?
paper_2568,2406.10803,2024-06-16,HiddenTables & PyQTax: A Cooperative Game and Dataset For TableQA to Ensure Scale and Data Privacy Across a Myriad of Taxonomies
paper_2569,2406.10670,2024-06-15,CoLoR-Filter: Conditional Loss Reduction Filtering for Targeted Language Model Pre-training
paper_2570,2406.10906,2024-06-16,Breaking the Attention Bottleneck
paper_2571,2406.10023,2024-06-14,Deep Bayesian Active Learning for Preference Modeling in Large Language Models
paper_2572,2411.02275,2024-11-04,Breaking the Reclustering Barrier in Centroid-based Deep Clustering
paper_2573,2406.12849,2024-06-18,Depth Anywhere: Enhancing 360 Monocular Depth Estimation via Perspective Distillation and Unlabeled Data Augmentation
paper_2574,2406.09760,2024-06-14,Bootstrapping Language Models with DPO Implicit Rewards
paper_2575,2210.07795,2022-10-14,EfficientVLM: Fast and Accurate Vision-Language Models via Knowledge Distillation and Modal-adaptive Pruning
paper_2576,2406.12793,2024-06-18,ChatGLM: A Family of Large Language Models from GLM-130B to GLM-4 All Tools
paper_2577,2402.05964,2024-02-05,A Survey on Transformer Compression
paper_2578,2406.11912,2024-06-16,AgileCoder: Dynamic Collaborative Agents for Software Development based on Agile Methodology
paper_2579,2406.12824,2024-06-18,From RAGs to rich parameters: Probing how language models utilize external knowledge over parametric information for factual queries
paper_2580,2406.12050,2024-06-17,Learn Beyond The Answer: Training Language Models with Reflection for Mathematical Reasoning
paper_2581,2406.11811,2024-06-17,RepLiQA: A Question-Answering Dataset for Benchmarking LLMs on Unseen Reference Content
paper_2582,2406.11801,2024-06-17,Safety Arithmetic: A Framework for Test-time Safety Alignment of Language Models by Steering Parameters and Activations
paper_2583,2406.11687,2024-06-17,Tokenization Falling Short: On Subword Robustness in Large Language Models
paper_2584,2406.12274,2024-06-18,SafeInfer: Context Adaptive Decoding Time Safety Alignment for Large Language Models
paper_2585,2409.13980,2024-09-21,Enhancing Advanced Visual Reasoning Ability of Large Language Models
paper_2586,1705.03078,2017-05-08,An Anthropic Argument against the Future Existence of Superintelligent Artificial Intelligence
paper_2587,2502.03147,2025-02-05,Scalable In-Context Learning on Tabular Data via Retrieval-Augmented Large Language Models
paper_2588,2406.12042,2024-06-17,Not All Prompts Are Made Equal: Prompt-based Pruning of Text-to-Image Diffusion Models
paper_2589,2406.12673,2024-06-18,Estimating Knowledge in Large Language Models Without Generating a Single Token
paper_2590,2406.12066,2024-06-17,Language Models are Surprisingly Fragile to Drug Names in Biomedical Benchmarks
paper_2591,2406.12311,2024-06-18,Mixture of Scales: Memory-Efficient Token-Adaptive Binarization for Large Language Models
paper_2592,2406.12168,2024-06-18,BPO: Staying Close to the Behavior LLM Creates Better Online LLM Alignment
paper_2593,2406.11939,2024-06-17,From Crowdsourced Data to High-Quality Benchmarks: Arena-Hard and BenchBuilder Pipeline
paper_2594,2406.12831,2024-06-18,VIA: Unified Spatiotemporal Video Adaptation Framework for Global and Local Video Editing
paper_2595,2406.11431,2024-06-17,Super(ficial)-alignment: Strong Models May Deceive Weak Models in Weak-to-Strong Generalization
paper_2596,2406.12303,2024-06-18,Immiscible Diffusion: Accelerating Diffusion Training with Noise Assignment
paper_2597,2305.13208,2023-05-16,Iterative Adversarial Attack on Image-guided Story Ending Generation
paper_2598,2406.12644,2024-06-18,Hierarchical Prompting Taxonomy: A Universal Evaluation Framework for Large Language Models Aligned with Human Cognitive Principles
paper_2599,2406.12292,2024-06-18,JEN-1 DreamStyler: Customized Musical Concept Learning via Pivotal Parameters Tuning
